run,model,pattern,release_cv,peak_km,auc_km_ms,excess_auc_km_ms,clearance_ms,minimum_free_fraction
167,Linear,Tonic,0.15,0.33473578339826654,1.906915428644331,0.014474625749756153,1.6400000000000001,1.0
168,Linear,Tonic,0.15,0.33039102071902476,1.852898231912384,0.015939374923049608,1.6400000000000001,1.0
169,Linear,Tonic,0.15,0.29951529115768555,1.7451287951510486,0.0033675885450927543,1.58,1.0
170,Linear,Tonic,0.15,0.39885933691484105,1.9746900559792981,0.03622704300796354,1.68,1.0
171,Linear,Tonic,0.15,0.3295921586279871,1.8988561268567756,0.013505922877937275,1.72,1.0
172,Linear,Tonic,0.15,0.29948177219438404,1.8772108041203683,0.009003794267179519,1.6600000000000001,1.0
173,Linear,Tonic,0.15,0.3797193343680252,1.9064411032309967,0.021070849311126585,1.72,1.0
174,Linear,Tonic,0.15,0.2916321541338122,1.8300556409242186,0.005877729696117831,1.72,1.0
175,Linear,Tonic,0.15,0.3092894592886513,1.91345199099117,0.011013868899525296,1.6400000000000001,1.0
176,Linear,Tonic,0.15,0.31470052118826813,1.8348815669346858,0.008835031391498634,1.68,1.0
177,Linear,Tonic,0.15,0.352461890889783,1.8980687115110468,0.014613413002252208,1.7,1.0
178,Linear,Tonic,0.15,0.31808308824663106,1.8271489955659805,0.011119509128703915,1.6600000000000001,1.0
179,Linear,Tonic,0.15,0.3302517203363268,1.9060525630461835,0.02034468664133904,1.74,1.0
180,Linear,Tonic,0.15,0.3210187153785468,1.879866848220334,0.012634121225301042,1.68,1.0
181,Linear,Tonic,0.15,0.35915234523003864,1.8279080380442791,0.014571944311884487,1.72,1.0
182,Linear,Tonic,0.15,0.35070268735648047,1.8806896186297517,0.018227154990886004,1.76,1.0
183,Linear,Tonic,0.15,0.32930314341515515,1.9575859398201507,0.01593467825926611,1.78,1.0
184,Linear,Tonic,0.15,0.3041891332101131,1.8582280807944602,0.006666181875359313,1.6400000000000001,1.0
185,Linear,Tonic,0.15,0.29476850045051023,1.809452378098572,0.004739380436271153,1.68,1.0
186,Linear,Tonic,0.15,0.3262845608305984,2.0142390682938167,0.019438929395700206,1.68,1.0
187,Linear,Tonic,0.15,0.30472358784632286,1.8643599621098446,0.0063112837591620145,1.7,1.0
188,Linear,Tonic,0.15,0.3380526028181781,1.7684782089721798,0.010697401544592528,1.72,1.0
189,Linear,Tonic,0.15,0.2981406156300316,1.7416952028071169,0.005060875409880609,1.74,1.0
190,Linear,Tonic,0.15,0.331052494054612,1.8779863985376897,0.010799966188644804,1.68,1.0
191,Linear,Tonic,0.15,0.33729667279127273,1.8496922472200938,0.014696824554873053,1.6600000000000001,1.0
192,Linear,Tonic,0.15,0.31757471027658063,1.898456491272067,0.008718605351150087,1.6400000000000001,1.0
193,Linear,Tonic,0.15,0.2889099138087124,1.7995741036989938,0.004148924431868668,1.72,1.0
194,Linear,Tonic,0.15,0.3055024236626059,1.9204799664077128,0.009025653731068938,1.62,1.0
195,Linear,Tonic,0.15,0.366928099710817,1.860933675633358,0.01929633662815158,1.72,1.0
196,Linear,Tonic,0.15,0.352570390641442,1.9025633269360585,0.014400243245328126,1.6600000000000001,1.0
197,Linear,Tonic,0.15,0.33082092408353586,1.8143329385649976,0.01036573653893399,1.62,1.0
198,Linear,Tonic,0.15,0.3280644406907331,1.871116182562404,0.012266055839683234,1.62,1.0
199,Linear,Tonic,0.15,0.2801393077075356,1.817981843026307,0.004013602531752895,1.68,1.0
200,Linear,Tonic,0.15,0.3031667376192185,1.8276140986333815,0.006209794305029905,1.6400000000000001,1.0
201,Linear,Tonic,0.15,0.3351410009662725,1.8463450529179302,0.012092058838440813,1.6600000000000001,1.0
202,Linear,Tonic,0.15,0.34873257700545457,1.8391252185180096,0.012715558285834991,1.62,1.0
203,Linear,Tonic,0.15,0.3075299788184687,1.8915022018188898,0.007278460030671041,1.6600000000000001,1.0
204,Linear,Tonic,0.15,0.3239554795338983,1.8033602929528363,0.008400724878237219,1.72,1.0
205,Linear,Tonic,0.15,0.36889069212485526,1.923864740507646,0.02202490995231352,1.6600000000000001,1.0
206,Linear,Tonic,0.15,0.3465262652355978,1.9120798839850908,0.016306440801469965,1.72,1.0
207,Linear,Tonic,0.15,0.31464023641887995,1.8070287760800283,0.0049957304073337035,1.6600000000000001,1.0
208,Linear,Tonic,0.15,0.39011566542796483,1.940542396314656,0.021946696279377533,1.7,1.0
209,Linear,Tonic,0.15,0.3306584448801682,1.931343983681022,0.01269276004680758,1.74,1.0
210,Linear,Tonic,0.15,0.31014295725950636,1.9045887650779358,0.009103928908426083,1.7,1.0
211,Linear,Tonic,0.15,0.27966636717323234,1.7269202700932542,0.002184397588087261,1.6400000000000001,1.0
212,Linear,Tonic,0.15,0.28871086385105216,1.7918548126875244,0.006285234905198783,1.6400000000000001,1.0
213,Linear,Tonic,0.15,0.34815030877573633,2.028704634848343,0.03169956126540044,1.7,1.0
214,Linear,Tonic,0.15,0.2899044397373716,1.8716061804942261,0.006501106795527724,1.6,1.0
215,Linear,Tonic,0.15,0.3407535626303645,1.8181879973860429,0.010222628788424889,1.6400000000000001,1.0
216,Linear,Tonic,0.15,0.3800183572490528,2.029284025302328,0.02915054179501824,1.76,1.0
217,Linear,Tonic,0.15,0.3266743154292109,1.878690351184615,0.014283551397522132,1.68,1.0
218,Linear,Tonic,0.15,0.34593392016264146,1.7615176008290205,0.009272100864456704,1.62,1.0
219,Linear,Tonic,0.15,0.3719494086427036,1.8801164277550322,0.01802994747368625,1.6600000000000001,1.0
220,Linear,Tonic,0.15,0.3388455807064203,1.9118329044967588,0.019640668805165042,1.6600000000000001,1.0
221,Linear,Tonic,0.15,0.33051972986358424,1.9217134061805279,0.014045142494825713,1.72,1.0
222,Linear,Tonic,0.15,0.2793577387916117,1.7753090933018063,0.002734385053938647,1.6,1.0
223,Linear,Tonic,0.15,0.32744922192194437,1.8443576777862456,0.014561490606646866,1.78,1.0
224,Linear,Tonic,0.15,0.3151754001095348,1.8900962280327651,0.011619337287185949,1.72,1.0
225,Linear,Tonic,0.15,0.32914220143742295,1.9527989911756751,0.014807748803419719,1.68,1.0
226,Linear,Tonic,0.15,0.31747226758570013,1.9048545285340435,0.012045283796201112,1.68,1.0
227,Linear,Tonic,0.15,0.33263681964550146,1.812935376484031,0.012002080839848538,1.7,1.0
228,Linear,Tonic,0.15,0.3391405357691222,1.8728315806973161,0.01032863587513839,1.7,1.0
229,Linear,Tonic,0.15,0.33350570530112966,1.9244653613793292,0.015386914284906092,1.6600000000000001,1.0
230,Linear,Tonic,0.15,0.34423794780763406,1.7906709324111034,0.010206375237983897,1.74,1.0
231,Linear,Tonic,0.15,0.364965447868767,1.963735396869329,0.02721832707945926,1.8,1.0
232,Linear,Tonic,0.15,0.29370087714264836,1.8170368787506617,0.006151342211050247,1.72,1.0
233,Linear,Tonic,0.15,0.2869552176160026,1.8881363482306288,0.006965443443310632,1.72,1.0
234,Linear,Tonic,0.15,0.35150569958930966,1.907328398162244,0.023239149497691517,1.78,1.0
235,Linear,Tonic,0.15,0.337393972784371,1.9004910397672172,0.01558156324387514,1.68,1.0
236,Linear,Tonic,0.15,0.3372736851365683,1.822728941464914,0.01132166737292319,1.62,1.0
237,Linear,Tonic,0.15,0.31606611338333673,1.8012405196146837,0.005660821574661849,1.68,1.0
238,Linear,Tonic,0.15,0.38260910187178765,1.9244630425025608,0.024213175663534703,1.6400000000000001,1.0
239,Linear,Tonic,0.15,0.3215579409288096,1.9187302109231479,0.012011443345561392,1.72,1.0
240,Linear,Tonic,0.15,0.31683840842487826,1.8880927517428703,0.011625532824120967,1.6400000000000001,1.0
241,Linear,Tonic,0.15,0.35408948772735443,1.9330518836349209,0.017581499942415625,1.6600000000000001,1.0
242,Linear,Tonic,0.15,0.3468344108829814,1.96608584885114,0.019734708612537517,1.72,1.0
243,Linear,Tonic,0.15,0.37325651116682,1.969819594502669,0.030648865878543055,1.74,1.0
244,Linear,Tonic,0.15,0.3157958177986875,1.8438358184278905,0.009260668824524455,1.72,1.0
245,Linear,Tonic,0.15,0.3438857679814362,1.8305822313987448,0.014275794281357768,1.78,1.0
246,Linear,Tonic,0.15,0.32527673665443096,1.8416651581957704,0.01429765199191232,1.72,1.0
247,Linear,Tonic,0.15,0.3747588161387207,1.880788950498603,0.015612434027294219,1.6400000000000001,1.0
248,Linear,Tonic,0.15,0.3068297929522971,1.9193003442084735,0.011338659231708566,1.74,1.0
249,Linear,Tonic,0.15,0.3396234610476834,1.8405796504431111,0.016140641033283856,1.62,1.0
250,Linear,Tonic,0.15,0.3552414903836617,1.9494450712709386,0.023899430665744653,1.82,1.0
251,Linear,Tonic,0.15,0.35491117255939536,1.8353935917319124,0.015351814047410385,1.58,1.0
252,Linear,Tonic,0.15,0.31687346921393833,1.9333587579456633,0.014308294678996695,1.68,1.0
253,Linear,Tonic,0.15,0.32764726555859636,1.7834207956470103,0.008759145363537578,1.6,1.0
254,Linear,Tonic,0.15,0.3683887279682611,1.8963603123940789,0.02161176612203676,1.82,1.0
255,Linear,Tonic,0.15,0.3941560482324287,1.9603432868900326,0.026371374142949062,1.6400000000000001,1.0
256,Linear,Tonic,0.15,0.3607458828869012,1.8216604330679627,0.01249859850077575,1.6600000000000001,1.0
257,Linear,Tonic,0.15,0.2821902749590218,1.8537554255644508,0.0045644293275135086,1.6400000000000001,1.0
258,Linear,Tonic,0.15,0.31208267345343577,1.828695557836345,0.011639902734052115,1.6400000000000001,1.0
259,Linear,Tonic,0.15,0.3077884349323276,1.7903164369549869,0.006707806523591055,1.58,1.0
260,Linear,Tonic,0.15,0.3077229482194024,1.7734044090632002,0.004498487942898975,1.6,1.0
261,Linear,Tonic,0.15,0.30441649043971497,1.8363769200035969,0.007597296191825183,1.72,1.0
262,Linear,Tonic,0.15,0.3057032709473263,1.8870986714802689,0.008937591247095159,1.48,1.0
263,Linear,Tonic,0.15,0.3772628482283124,1.8752373557970585,0.01854514680898732,1.6,1.0
264,Linear,Tonic,0.15,0.30368170886254686,1.914296215727249,0.008921410384575591,1.62,1.0
265,Linear,Tonic,0.15,0.34164794529805725,1.8468981610636892,0.010024720412089424,1.7,1.0
266,Linear,Tonic,0.15,0.3333299889221428,1.9605359028560236,0.024901968261968978,1.76,1.0
267,Linear,Tonic,0.15,0.3211642493082653,1.8791360802500172,0.015480731095052644,1.6400000000000001,1.0
268,Linear,Tonic,0.15,0.30444077766840255,1.861299339112025,0.010926071598353697,1.62,1.0
269,Linear,Tonic,0.15,0.3303520585156078,1.935773733939633,0.015923282102194913,1.78,1.0
270,Linear,Tonic,0.15,0.3789070096534947,1.8083779519093799,0.014737214600812933,1.6400000000000001,1.0
271,Linear,Tonic,0.15,0.29662012511841046,1.8331278728932643,0.007461739546817786,1.62,1.0
272,Linear,Tonic,0.15,0.30210960460658837,1.8656992562798076,0.008441957119695493,1.7,1.0
273,Linear,Tonic,0.15,0.3055764141115524,1.772890346984413,0.008732071438992637,1.58,1.0
274,Linear,Tonic,0.15,0.2905373355689134,1.8040681734432757,0.005855527470069681,1.68,1.0
275,Linear,Tonic,0.15,0.356301539792386,1.9116837519631342,0.019312384893294135,1.6400000000000001,1.0
276,Linear,Tonic,0.15,0.30545797830877436,1.9181747819900343,0.011051486348982873,1.6600000000000001,1.0
277,Linear,Tonic,0.15,0.3355514181965251,1.872207723023743,0.013944065258031341,1.74,1.0
278,Linear,Tonic,0.15,0.27643504460498364,1.796307715051994,0.0031578357395643697,1.68,1.0
279,Linear,Tonic,0.15,0.3398810647135802,1.9074319604918117,0.017056314238420987,1.76,1.0
280,Linear,Tonic,0.15,0.30917083343696133,1.8627698830625856,0.009733759619475627,1.58,1.0
281,Linear,Tonic,0.15,0.32184500077749223,1.8629341595038247,0.014077006731713533,1.68,1.0
282,Linear,Tonic,0.15,0.33103415852237966,1.859005570938894,0.016004218663413408,1.76,1.0
283,Linear,Tonic,0.15,0.30141635038560344,1.8870054040081545,0.007049243794650892,1.6400000000000001,1.0
284,Linear,Tonic,0.15,0.327134975806914,1.9020278291072925,0.015584735072641492,1.7,1.0
285,Linear,Tonic,0.15,0.3231332144919316,1.8069465955860513,0.008100991446892037,1.74,1.0
286,Linear,Tonic,0.15,0.34539190897675076,1.8269229919843097,0.013342142365762413,1.6400000000000001,1.0
287,Linear,Tonic,0.15,0.30544662878315115,1.758951873892652,0.00562719687808941,1.74,1.0
288,Linear,Tonic,0.15,0.36853273986564794,1.9558566608505776,0.02388443946745955,1.8,1.0
289,Linear,Tonic,0.15,0.316929021315866,1.841545366921235,0.010258641602498862,1.7,1.0
290,Linear,Tonic,0.15,0.30999223036589646,1.8756008687375585,0.009724622787304668,1.6600000000000001,1.0
291,Linear,Tonic,0.15,0.33271795678218186,1.8325949111758877,0.01164364061230204,1.6600000000000001,1.0
292,Linear,Tonic,0.15,0.32586349516525615,1.7899188869616625,0.007979662676217305,1.68,1.0
293,Linear,Tonic,0.15,0.3294263054869324,1.946855478524179,0.02143087126468566,1.6400000000000001,1.0
294,Linear,Tonic,0.15,0.30907903864989994,1.723701805759374,0.0038165581552128615,1.6400000000000001,1.0
295,Linear,Tonic,0.15,0.3295684050268835,1.9228160269122525,0.014903531876461044,1.6600000000000001,1.0
296,Linear,Tonic,0.15,0.3047540730797062,1.8554015274596327,0.008108975958503309,1.62,1.0
297,Linear,Tonic,0.15,0.38107874044510537,1.9275958612595023,0.028385148759038793,1.7,1.0
298,Linear,Tonic,0.15,0.303345124302297,1.8596599254606425,0.011475368601049652,1.6400000000000001,1.0
299,Linear,Tonic,0.15,0.30490671483225085,1.8302054280957116,0.007022998959635047,1.68,1.0
0,Michaelis-Menten,Tonic,0.15,0.3179181506571551,2.0188096929976567,0.019106256323204767,1.6600000000000001,1.0
1,Michaelis-Menten,Tonic,0.15,0.31052924399366555,1.9812535588356344,0.014592416273852268,1.7,1.0
2,Michaelis-Menten,Tonic,0.15,0.30299438170741905,1.9628559211381513,0.012427952118198183,1.74,1.0
3,Michaelis-Menten,Tonic,0.15,0.35883864166384777,1.9677806480524713,0.023430458044635383,1.68,1.0
4,Michaelis-Menten,Tonic,0.15,0.3399368603017622,1.9766347994985223,0.012310091277713518,1.6,1.0
5,Michaelis-Menten,Tonic,0.15,0.33530650102620263,1.920724884181397,0.012751535640349284,1.6400000000000001,1.0
6,Michaelis-Menten,Tonic,0.15,0.34728870532839134,1.8374216162401493,0.010372627315563559,1.54,1.0
7,Michaelis-Menten,Tonic,0.15,0.3160535306455711,1.9942758129058686,0.0130826943402368,1.54,1.0
8,Michaelis-Menten,Tonic,0.15,0.3168549071030557,2.0057067612671786,0.01322408104722579,1.7,1.0
9,Michaelis-Menten,Tonic,0.15,0.38618011544263586,2.072773760626616,0.029841620233622357,1.58,1.0
10,Michaelis-Menten,Tonic,0.15,0.3158001302826737,1.9327092894317444,0.008917373437426214,1.7,1.0
11,Michaelis-Menten,Tonic,0.15,0.3551893824319067,2.0632703421195995,0.0230475609983537,1.68,1.0
12,Michaelis-Menten,Tonic,0.15,0.32391636131043117,1.9701304697483326,0.011604753468056039,1.58,1.0
13,Michaelis-Menten,Tonic,0.15,0.36353148370448013,1.9436391607834973,0.017648898108944242,1.58,1.0
14,Michaelis-Menten,Tonic,0.15,0.3073654558276096,1.8440683622518066,0.00863954845532962,1.6,1.0
15,Michaelis-Menten,Tonic,0.15,0.32486058962379327,1.9963292644936026,0.01796905770202743,1.76,1.0
16,Michaelis-Menten,Tonic,0.15,0.31813433599506186,1.88979371049893,0.009706458594170641,1.72,1.0
17,Michaelis-Menten,Tonic,0.15,0.5272835836338484,2.2119505389204703,0.07245032047591475,1.62,1.0
18,Michaelis-Menten,Tonic,0.15,0.32848906832233593,2.0338397555538643,0.017333248416865545,1.72,1.0
19,Michaelis-Menten,Tonic,0.15,0.32275176206497685,1.9767350725814457,0.014856434541415324,1.76,1.0
20,Michaelis-Menten,Tonic,0.15,0.3603883918738554,1.9419802216595543,0.01765038338827695,1.54,1.0
21,Michaelis-Menten,Tonic,0.15,0.31056853291648634,2.007824857343006,0.015316087281732156,1.7,1.0
22,Michaelis-Menten,Tonic,0.15,0.2973306650695231,1.8552643693310507,0.00382425746707195,1.6400000000000001,1.0
23,Michaelis-Menten,Tonic,0.15,0.33024997572422016,2.0486387913012556,0.013625855449127066,1.68,1.0
24,Michaelis-Menten,Tonic,0.15,0.3423235248557423,2.0981623220659293,0.024470199382000544,1.6400000000000001,1.0
25,Michaelis-Menten,Tonic,0.15,0.3462592792360627,2.065050891991494,0.017835926118495354,1.6,1.0
26,Michaelis-Menten,Tonic,0.15,0.3116662319256631,1.9695430152698525,0.012308753748891569,1.74,1.0
27,Michaelis-Menten,Tonic,0.15,0.33044656008509865,1.9043683762747157,0.012437616820176415,1.68,1.0
28,Michaelis-Menten,Tonic,0.15,0.3507544083164678,1.9287570225246826,0.022105585072249526,1.68,1.0
29,Michaelis-Menten,Tonic,0.15,0.30806239665222757,1.8243273102707023,0.005353707884829961,1.74,1.0
30,Michaelis-Menten,Tonic,0.15,0.3062641031453023,1.9784888664904954,0.010792179276484987,1.6600000000000001,1.0
31,Michaelis-Menten,Tonic,0.15,0.395992958925063,2.1139781291542374,0.030538859586234403,1.86,1.0
32,Michaelis-Menten,Tonic,0.15,0.3579404426411741,2.063165620402059,0.026522539665211547,1.6400000000000001,1.0
33,Michaelis-Menten,Tonic,0.15,0.3314665997458108,1.944141508756051,0.0089264160796481,1.62,1.0
34,Michaelis-Menten,Tonic,0.15,0.34202911385036655,2.040158076127394,0.020217157636434828,1.68,1.0
35,Michaelis-Menten,Tonic,0.15,0.3454352439404144,1.9881872425008662,0.01827866152406465,1.6600000000000001,1.0
36,Michaelis-Menten,Tonic,0.15,0.34582318648775945,2.034357473268659,0.014979083323260948,1.68,1.0
37,Michaelis-Menten,Tonic,0.15,0.3536556784900034,1.880630331961181,0.017543543382497653,1.62,1.0
38,Michaelis-Menten,Tonic,0.15,0.3047296334926176,1.9713336500125558,0.009024044870635137,1.6400000000000001,1.0
39,Michaelis-Menten,Tonic,0.15,0.33207253159827327,2.058068197683287,0.01778120238963252,1.6400000000000001,1.0
40,Michaelis-Menten,Tonic,0.15,0.3387845525821451,1.9615563041034765,0.013844921684007482,1.62,1.0
41,Michaelis-Menten,Tonic,0.15,0.31035903871396464,1.791694890223066,0.004396428989575474,1.6600000000000001,1.0
42,Michaelis-Menten,Tonic,0.15,0.30757271685132265,1.920561826341577,0.00829361255682974,1.6,1.0
43,Michaelis-Menten,Tonic,0.15,0.36458246437841185,2.12117316574166,0.031101999053062563,1.62,1.0
44,Michaelis-Menten,Tonic,0.15,0.3318261147080354,2.015983888413517,0.021396731565147833,1.6,1.0
45,Michaelis-Menten,Tonic,0.15,0.3280589720984599,1.9436357086882048,0.015481241164727556,1.58,1.0
46,Michaelis-Menten,Tonic,0.15,0.2921995172290078,1.9430109236808122,0.009365412216032513,1.54,1.0
47,Michaelis-Menten,Tonic,0.15,0.32427455752925644,1.930525588253374,0.009844550315199568,1.6,1.0
48,Michaelis-Menten,Tonic,0.15,0.37114660312736636,1.9567873432194236,0.019808238922834034,1.54,1.0
49,Michaelis-Menten,Tonic,0.15,0.34587419141861747,2.003723726929341,0.01638695651945441,1.74,1.0
50,Michaelis-Menten,Tonic,0.15,0.3182860411059607,1.90977113391481,0.010698649495760439,1.68,1.0
51,Michaelis-Menten,Tonic,0.15,0.3007216751088792,1.9621220903944347,0.010053750291539454,1.62,1.0
52,Michaelis-Menten,Tonic,0.15,0.3547789132432241,2.0107721864087167,0.02024796479509279,1.54,1.0
53,Michaelis-Menten,Tonic,0.15,0.3327083478201279,1.9461120509327885,0.013728119773530443,1.7,1.0
54,Michaelis-Menten,Tonic,0.15,0.31287770767236706,1.8795124903844682,0.007612317067240446,1.72,1.0
55,Michaelis-Menten,Tonic,0.15,0.3358704009217594,1.9464996007598656,0.015403759576792,1.76,1.0
56,Michaelis-Menten,Tonic,0.15,0.3166725093774605,1.7966378002271606,0.00580460568418351,1.56,1.0
57,Michaelis-Menten,Tonic,0.15,0.3394211052180074,1.875106330209103,0.013776954457279587,1.52,1.0
58,Michaelis-Menten,Tonic,0.15,0.3317934388339597,1.9805596232398683,0.016625571653915705,1.6400000000000001,1.0
59,Michaelis-Menten,Tonic,0.15,0.30518165372175815,1.976971113827991,0.01357047141555008,1.7,1.0
60,Michaelis-Menten,Tonic,0.15,0.3176987167322269,2.0075161168703795,0.011317927448108799,1.7,1.0
61,Michaelis-Menten,Tonic,0.15,0.3189550163255532,1.8783780089024191,0.00940943744855613,1.68,1.0
62,Michaelis-Menten,Tonic,0.15,0.3484741624801605,1.9357220005754405,0.015985545330070718,1.76,1.0
63,Michaelis-Menten,Tonic,0.15,0.33248547441685966,2.0634181846779547,0.019817053153882408,1.7,1.0
64,Michaelis-Menten,Tonic,0.15,0.3024865243977471,1.91438937146765,0.005856275815653369,1.6,1.0
65,Michaelis-Menten,Tonic,0.15,0.3177313948418084,2.116073581683059,0.02200045139063209,1.72,1.0
66,Michaelis-Menten,Tonic,0.15,0.33408237616177866,1.950580564194981,0.0117109726876755,1.6400000000000001,1.0
67,Michaelis-Menten,Tonic,0.15,0.32780454577265705,1.9519715732626346,0.011020606201691957,1.6400000000000001,1.0
68,Michaelis-Menten,Tonic,0.15,0.38702262579377195,2.0100714250909317,0.026633369604568764,1.6,1.0
69,Michaelis-Menten,Tonic,0.15,0.3179806449933288,1.9915888006969986,0.01651354638897979,1.68,1.0
70,Michaelis-Menten,Tonic,0.15,0.30233203937161207,1.9513668246205613,0.009806037552594609,1.6,1.0
71,Michaelis-Menten,Tonic,0.15,0.270982009990042,1.9097404133632108,0.002640096691280689,1.7,1.0
72,Michaelis-Menten,Tonic,0.15,0.3517602897930196,1.9972427355923932,0.023760769158280893,1.6,1.0
